inference_index,op_index,event_name,semantic_layer_name,kernel_tag,semantic_role,relative_start_ns,duration_ns,absolute_monotonic_start_ns,absolute_monotonic_end_ns,inference_ts_start_ns,inference_ts_end_ns,inference_dur_us,source_etdump_file
3,21,Add (ND) #3,residual_add,ADD,residual_add,80580000,3634000,1476873899531223,1476873903165223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,22,"Fully Connected (NC, F32) GEMM #12",features.7.conv.0,K1,expand,84214000,3827000,1476873903165223,1476873906992223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,23,"Convolution (NHWC, F32) DWConv #7",features.7.conv.3,K3DW,depthwise,88041000,3687000,1476873906992223,1476873910679223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,24,"Fully Connected (NC, F32) GEMM #13",features.7.conv.6,K1,project,91728000,3804000,1476873910679223,1476873914483223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,25,"Fully Connected (NC, F32) GEMM #14",features.8.conv.0,K1,expand,95532000,3896000,1476873914483223,1476873918379223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,26,"Convolution (NHWC, F32) DWConv #8",features.8.conv.3,K3DW,depthwise,99428000,3896000,1476873918379223,1476873922275223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,27,"Fully Connected (NC, F32) GEMM #15",features.8.conv.6,K1,project+skip_fused,103324000,3961000,1476873922275223,1476873926236223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,28,Add (ND) #4,residual_add,ADD,residual_add,107285000,3712000,1476873926236223,1476873929948223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,29,"Fully Connected (NC, F32) GEMM #16",features.9.conv.0,K1,expand,110997000,3885000,1476873929948223,1476873933833223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,30,"Convolution (NHWC, F32) DWConv #9",features.9.conv.3,K3DW,depthwise,114882000,3498000,1476873933833223,1476873937331223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,31,"Fully Connected (NC, F32) GEMM #17",features.9.conv.6,K1,project+skip_fused,118380000,3672000,1476873937331223,1476873941003223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,32,Add (ND) #5,residual_add,ADD,residual_add,122052000,3525000,1476873941003223,1476873944528223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,33,"Fully Connected (NC, F32) GEMM #18",features.10.conv.0,K1,expand,125577000,3885000,1476873944528223,1476873948413223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,34,"Convolution (NHWC, F32) DWConv #10",features.10.conv.3,K3DW,depthwise,129462000,3800000,1476873948413223,1476873952213223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,35,"Fully Connected (NC, F32) GEMM #19",features.10.conv.6,K1,project+skip_fused,133262000,3895000,1476873952213223,1476873956108223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,36,Add (ND) #6,residual_add,ADD,residual_add,137157000,3459000,1476873956108223,1476873959567223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,37,"Fully Connected (NC, F32) GEMM #20",features.11.conv.0,K1,expand,140616000,3494000,1476873959567223,1476873963061223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,38,"Convolution (NHWC, F32) DWConv #11",features.11.conv.3,K3DW,depthwise,144110000,3859000,1476873963061223,1476873966920223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,39,"Fully Connected (NC, F32) GEMM #21",features.11.conv.6,K1,project,147969000,4031000,1476873966920223,1476873970951223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,40,"Fully Connected (NC, F32) GEMM #22",features.12.conv.0,K1,expand,152000000,4198000,1476873970951223,1476873975149223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,41,"Convolution (NHWC, F32) DWConv #12",features.12.conv.3,K3DW,depthwise,156198000,3175000,1476873975149223,1476873978324223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,42,"Fully Connected (NC, F32) GEMM #23",features.12.conv.6,K1,project+skip_fused,159373000,3684000,1476873978324223,1476873982008223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,43,Add (ND) #7,residual_add,ADD,residual_add,163057000,3495000,1476873982008223,1476873985503223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,44,"Fully Connected (NC, F32) GEMM #24",features.13.conv.0,K1,expand,166552000,3941000,1476873985503223,1476873989444223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,45,"Convolution (NHWC, F32) DWConv #13",features.13.conv.3,K3DW,depthwise,170493000,3323000,1476873989444223,1476873992767223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,46,"Fully Connected (NC, F32) GEMM #25",features.13.conv.6,K1,project+skip_fused,173816000,4118000,1476873992767223,1476873996885223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,47,Add (ND) #8,residual_add,ADD,residual_add,177934000,3179000,1476873996885223,1476874000064223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,48,"Fully Connected (NC, F32) GEMM #26",features.14.conv.0,K1,expand,181113000,4421000,1476874000064223,1476874004485223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,49,"Convolution (NHWC, F32) DWConv #14",features.14.conv.3,K3DW,depthwise,185534000,3756000,1476874004485223,1476874008241223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,50,"Fully Connected (NC, F32) GEMM #27",features.14.conv.6,K1,project,189290000,4085000,1476874008241223,1476874012326223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,51,"Fully Connected (NC, F32) GEMM #28",features.15.conv.0,K1,expand,193375000,4164000,1476874012326223,1476874016490223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,52,"Convolution (NHWC, F32) DWConv #15",features.15.conv.3,K3DW,depthwise,197539000,3474000,1476874016490223,1476874019964223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,53,"Fully Connected (NC, F32) GEMM #29",features.15.conv.6,K1,project+skip_fused,201013000,4325000,1476874019964223,1476874024289223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,54,Add (ND) #9,residual_add,ADD,residual_add,205338000,3038000,1476874024289223,1476874027327223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,55,"Fully Connected (NC, F32) GEMM #30",features.16.conv.0,K1,expand,208376000,4208000,1476874027327223,1476874031535223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,56,"Convolution (NHWC, F32) DWConv #16",features.16.conv.3,K3DW,depthwise,212584000,3292000,1476874031535223,1476874034827223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,57,"Fully Connected (NC, F32) GEMM #31",features.16.conv.6,K1,project+skip_fused,215876000,4535000,1476874034827223,1476874039362223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,58,Add (ND) #10,residual_add,ADD,residual_add,220411000,3374000,1476874039362223,1476874042736223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,59,"Fully Connected (NC, F32) GEMM #32",features.17.conv.0,K1,expand,223785000,4824000,1476874042736223,1476874047560223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,60,"Convolution (NHWC, F32) DWConv #17",features.17.conv.3,K3DW,depthwise,228609000,3293000,1476874047560223,1476874050853223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,61,"Fully Connected (NC, F32) GEMM #33",features.17.conv.6,K1,project,231902000,4885000,1476874050853223,1476874055738223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,62,"Fully Connected (NC, F32) GEMM #34",features.18.0,K1,pointwise,236787000,4961000,1476874055738223,1476874060699223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,63,Mean (ND) Reduce2 #1,ReduceMean,GAP,global_avg_pool_step1,241748000,225000,1476874060699223,1476874060924223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,64,"Transpose (ND, X32) #2",layout_transform,TRANSPOSE,layout_transform,241973000,19000,1476874060924223,1476874060943223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,65,"Fully Connected (NC, F32) GEMM #1",classifier.1,FC,classifier,242562663,4429000,1476874061513886,1476874065942886,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
4,0,"Transpose (ND, X32) #1",layout_transform,TRANSPOSE,layout_transform,0,4337000,1476874103382863,1476874107719863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,1,"Convolution (NHWC, F32) IGEMM #1",features.0.0,K3,stem_conv,4337000,3518000,1476874107719863,1476874111237863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,2,"Convolution (NHWC, F32) DWConv #1",features.1.conv.0,K3DW,depthwise,7855000,3926000,1476874111237863,1476874115163863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,3,"Fully Connected (NC, F32) GEMM #1",features.1.conv.3,K1,project,11781000,3447000,1476874115163863,1476874118610863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,4,"Fully Connected (NC, F32) GEMM #2",features.2.conv.0,K1,expand,15228000,4515000,1476874118610863,1476874123125863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,5,"Convolution (NHWC, F32) DWConv #2",features.2.conv.3,K3DW,depthwise,19743000,4003000,1476874123125863,1476874127128863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,6,"Fully Connected (NC, F32) GEMM #3",features.2.conv.6,K1,project,23746000,3766000,1476874127128863,1476874130894863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,7,"Fully Connected (NC, F32) GEMM #4",features.3.conv.0,K1,expand,27512000,3956000,1476874130894863,1476874134850863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,8,"Convolution (NHWC, F32) DWConv #3",features.3.conv.3,K3DW,depthwise,31468000,4320000,1476874134850863,1476874139170863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,9,"Fully Connected (NC, F32) GEMM #5",features.3.conv.6,K1,project+skip_fused,35788000,3599000,1476874139170863,1476874142769863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,10,Add (ND) #1,residual_add,ADD,residual_add,39387000,3667000,1476874142769863,1476874146436863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,11,"Fully Connected (NC, F32) GEMM #6",features.4.conv.0,K1,expand,43054000,4058000,1476874146436863,1476874150494863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,12,"Convolution (NHWC, F32) DWConv #4",features.4.conv.3,K3DW,depthwise,47112000,3720000,1476874150494863,1476874154214863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,13,"Fully Connected (NC, F32) GEMM #7",features.4.conv.6,K1,project,50832000,3768000,1476874154214863,1476874157982863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,14,"Fully Connected (NC, F32) GEMM #8",features.5.conv.0,K1,expand,54600000,3720000,1476874157982863,1476874161702863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,15,"Convolution (NHWC, F32) DWConv #5",features.5.conv.3,K3DW,depthwise,58320000,3794000,1476874161702863,1476874165496863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,16,"Fully Connected (NC, F32) GEMM #9",features.5.conv.6,K1,project+skip_fused,62114000,3801000,1476874165496863,1476874169297863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,17,Add (ND) #2,residual_add,ADD,residual_add,65915000,3624000,1476874169297863,1476874172921863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,18,"Fully Connected (NC, F32) GEMM #10",features.6.conv.0,K1,expand,69539000,3834000,1476874172921863,1476874176755863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,19,"Convolution (NHWC, F32) DWConv #6",features.6.conv.3,K3DW,depthwise,73373000,3892000,1476874176755863,1476874180647863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,20,"Fully Connected (NC, F32) GEMM #11",features.6.conv.6,K1,project+skip_fused,77265000,3791000,1476874180647863,1476874184438863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,21,Add (ND) #3,residual_add,ADD,residual_add,81056000,3642000,1476874184438863,1476874188080863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,22,"Fully Connected (NC, F32) GEMM #12",features.7.conv.0,K1,expand,84698000,3749000,1476874188080863,1476874191829863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,23,"Convolution (NHWC, F32) DWConv #7",features.7.conv.3,K3DW,depthwise,88447000,3612000,1476874191829863,1476874195441863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,24,"Fully Connected (NC, F32) GEMM #13",features.7.conv.6,K1,project,92059000,3646000,1476874195441863,1476874199087863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,25,"Fully Connected (NC, F32) GEMM #14",features.8.conv.0,K1,expand,95705000,3744000,1476874199087863,1476874202831863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,26,"Convolution (NHWC, F32) DWConv #8",features.8.conv.3,K3DW,depthwise,99449000,3801000,1476874202831863,1476874206632863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,27,"Fully Connected (NC, F32) GEMM #15",features.8.conv.6,K1,project+skip_fused,103250000,3866000,1476874206632863,1476874210498863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,28,Add (ND) #4,residual_add,ADD,residual_add,107116000,3750000,1476874210498863,1476874214248863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,29,"Fully Connected (NC, F32) GEMM #16",features.9.conv.0,K1,expand,110866000,4033000,1476874214248863,1476874218281863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,30,"Convolution (NHWC, F32) DWConv #9",features.9.conv.3,K3DW,depthwise,114899000,3852000,1476874218281863,1476874222133863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,31,"Fully Connected (NC, F32) GEMM #17",features.9.conv.6,K1,project+skip_fused,118751000,3890000,1476874222133863,1476874226023863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,32,Add (ND) #5,residual_add,ADD,residual_add,122641000,3816000,1476874226023863,1476874229839863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,33,"Fully Connected (NC, F32) GEMM #18",features.10.conv.0,K1,expand,126457000,4040000,1476874229839863,1476874233879863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,34,"Convolution (NHWC, F32) DWConv #10",features.10.conv.3,K3DW,depthwise,130497000,4000000,1476874233879863,1476874237879863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,35,"Fully Connected (NC, F32) GEMM #19",features.10.conv.6,K1,project+skip_fused,134497000,3963000,1476874237879863,1476874241842863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,36,Add (ND) #6,residual_add,ADD,residual_add,138460000,3470000,1476874241842863,1476874245312863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,37,"Fully Connected (NC, F32) GEMM #20",features.11.conv.0,K1,expand,141930000,3756000,1476874245312863,1476874249068863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,38,"Convolution (NHWC, F32) DWConv #11",features.11.conv.3,K3DW,depthwise,145686000,3287000,1476874249068863,1476874252355863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,39,"Fully Connected (NC, F32) GEMM #21",features.11.conv.6,K1,project,148973000,3999000,1476874252355863,1476874256354863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,40,"Fully Connected (NC, F32) GEMM #22",features.12.conv.0,K1,expand,152972000,3621000,1476874256354863,1476874259975863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,41,"Convolution (NHWC, F32) DWConv #12",features.12.conv.3,K3DW,depthwise,156593000,3875000,1476874259975863,1476874263850863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,42,"Fully Connected (NC, F32) GEMM #23",features.12.conv.6,K1,project+skip_fused,160468000,4206000,1476874263850863,1476874268056863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,43,Add (ND) #7,residual_add,ADD,residual_add,164674000,2957000,1476874268056863,1476874271013863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,44,"Fully Connected (NC, F32) GEMM #24",features.13.conv.0,K1,expand,167631000,3638000,1476874271013863,1476874274651863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,45,"Convolution (NHWC, F32) DWConv #13",features.13.conv.3,K3DW,depthwise,171269000,3877000,1476874274651863,1476874278528863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,46,"Fully Connected (NC, F32) GEMM #25",features.13.conv.6,K1,project+skip_fused,175146000,4255000,1476874278528863,1476874282783863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,47,Add (ND) #8,residual_add,ADD,residual_add,179401000,3042000,1476874282783863,1476874285825863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,48,"Fully Connected (NC, F32) GEMM #26",features.14.conv.0,K1,expand,182443000,3907000,1476874285825863,1476874289732863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,49,"Convolution (NHWC, F32) DWConv #14",features.14.conv.3,K3DW,depthwise,186350000,3100000,1476874289732863,1476874292832863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,50,"Fully Connected (NC, F32) GEMM #27",features.14.conv.6,K1,project,189450000,3811000,1476874292832863,1476874296643863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,51,"Fully Connected (NC, F32) GEMM #28",features.15.conv.0,K1,expand,193261000,4027000,1476874296643863,1476874300670863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,52,"Convolution (NHWC, F32) DWConv #15",features.15.conv.3,K3DW,depthwise,197288000,3272000,1476874300670863,1476874303942863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,53,"Fully Connected (NC, F32) GEMM #29",features.15.conv.6,K1,project+skip_fused,200560000,4038000,1476874303942863,1476874307980863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,54,Add (ND) #9,residual_add,ADD,residual_add,204598000,3105000,1476874307980863,1476874311085863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,55,"Fully Connected (NC, F32) GEMM #30",features.16.conv.0,K1,expand,207703000,3976000,1476874311085863,1476874315061863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,56,"Convolution (NHWC, F32) DWConv #16",features.16.conv.3,K3DW,depthwise,211679000,3580000,1476874315061863,1476874318641863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,57,"Fully Connected (NC, F32) GEMM #31",features.16.conv.6,K1,project+skip_fused,215259000,4182000,1476874318641863,1476874322823863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,58,Add (ND) #10,residual_add,ADD,residual_add,219441000,3657000,1476874322823863,1476874326480863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,59,"Fully Connected (NC, F32) GEMM #32",features.17.conv.0,K1,expand,223098000,4457000,1476874326480863,1476874330937863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,60,"Convolution (NHWC, F32) DWConv #17",features.17.conv.3,K3DW,depthwise,227555000,3789000,1476874330937863,1476874334726863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,61,"Fully Connected (NC, F32) GEMM #33",features.17.conv.6,K1,project,231344000,4756000,1476874334726863,1476874339482863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,62,"Fully Connected (NC, F32) GEMM #34",features.18.0,K1,pointwise,236100000,5149000,1476874339482863,1476874344631863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,63,Mean (ND) Reduce2 #1,ReduceMean,GAP,global_avg_pool_step1,241249000,233000,1476874344631863,1476874344864863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,64,"Transpose (ND, X32) #2",layout_transform,TRANSPOSE,layout_transform,241482000,18000,1476874344864863,1476874344882863,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
4,65,"Fully Connected (NC, F32) GEMM #1",classifier.1,FC,classifier,242087606,4449000,1476874345470469,1476874349919469,1476874103382863,1476874354854503,251471,cache_2026-04-17_07-01-50_executorch_iter_04.etdump
5,0,"Transpose (ND, X32) #1",layout_transform,TRANSPOSE,layout_transform,0,4394000,1476874384897309,1476874389291309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,1,"Convolution (NHWC, F32) IGEMM #1",features.0.0,K3,stem_conv,4394000,3517000,1476874389291309,1476874392808309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,2,"Convolution (NHWC, F32) DWConv #1",features.1.conv.0,K3DW,depthwise,7911000,3899000,1476874392808309,1476874396707309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,3,"Fully Connected (NC, F32) GEMM #1",features.1.conv.3,K1,project,11810000,3445000,1476874396707309,1476874400152309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,4,"Fully Connected (NC, F32) GEMM #2",features.2.conv.0,K1,expand,15255000,4633000,1476874400152309,1476874404785309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,5,"Convolution (NHWC, F32) DWConv #2",features.2.conv.3,K3DW,depthwise,19888000,4105000,1476874404785309,1476874408890309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,6,"Fully Connected (NC, F32) GEMM #3",features.2.conv.6,K1,project,23993000,3941000,1476874408890309,1476874412831309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,7,"Fully Connected (NC, F32) GEMM #4",features.3.conv.0,K1,expand,27934000,4151000,1476874412831309,1476874416982309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,8,"Convolution (NHWC, F32) DWConv #3",features.3.conv.3,K3DW,depthwise,32085000,4253000,1476874416982309,1476874421235309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,9,"Fully Connected (NC, F32) GEMM #5",features.3.conv.6,K1,project+skip_fused,36338000,3665000,1476874421235309,1476874424900309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,10,Add (ND) #1,residual_add,ADD,residual_add,40003000,3762000,1476874424900309,1476874428662309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,11,"Fully Connected (NC, F32) GEMM #6",features.4.conv.0,K1,expand,43765000,4130000,1476874428662309,1476874432792309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,12,"Convolution (NHWC, F32) DWConv #4",features.4.conv.3,K3DW,depthwise,47895000,3865000,1476874432792309,1476874436657309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,13,"Fully Connected (NC, F32) GEMM #7",features.4.conv.6,K1,project,51760000,3743000,1476874436657309,1476874440400309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,14,"Fully Connected (NC, F32) GEMM #8",features.5.conv.0,K1,expand,55503000,3858000,1476874440400309,1476874444258309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,15,"Convolution (NHWC, F32) DWConv #5",features.5.conv.3,K3DW,depthwise,59361000,3889000,1476874444258309,1476874448147309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,16,"Fully Connected (NC, F32) GEMM #9",features.5.conv.6,K1,project+skip_fused,63250000,3884000,1476874448147309,1476874452031309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
5,17,Add (ND) #2,residual_add,ADD,residual_add,67134000,3587000,1476874452031309,1476874455618309,1476874384897309,1476874636722504,251825,cache_2026-04-17_07-01-50_executorch_iter_05.etdump
